city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Sydney,House,73.0,2,Private room,0,151.24997,-33.9661,16,16
Sydney,Guest suite,300.0,2,Entire home/apt,Greenwich,151.18298,-33.82787,3,3
Sydney,House,264.0,6,Entire home/apt,Glebe,151.18843,-33.87791,56,56
Sydney,Apartment,141.0,4,Entire home/apt,0,151.27232,-33.88826,40,40
Sydney,House,395.0,6,Entire home/apt,Kingsford,151.2337,-33.93401,1,1
Sydney,House,274.0,7,Entire home/apt,Chippendale,151.19858,-33.88672,3,3
Sydney,Apartment,145.0,4,Entire home/apt,Manly,151.21634,-33.84424,74,74
Sydney,House,350.0,3,Entire home/apt,Paddington,151.22243,-33.88325,21,21
Sydney,Apartment,195.0,5,Entire home/apt,Palm Beach,151.29402,-33.80149,12,12
Sydney,Townhouse,63.0,2,Private room,Alexandria,151.19156,-33.89957,3,3
Sydney,House,200.0,4,Entire home/apt,Central Business District,151.1542,-33.91676,24,24
Sydney,House,75.0,2,Private room,Hurstville,151.09262,-33.97391,7,7
Sydney,Apartment,50.0,1,Private room,Bondi Beach,151.26665,-33.89161,2,2
Sydney,Townhouse,600.0,6,Entire home/apt,Manly,151.28998,-33.80067,2,2
Sydney,Apartment,300.0,4,Entire home/apt,0,151.29793,-33.71992,4,4
Sydney,Apartment,50.0,2,Private room,Woollahra,151.24043,-33.88909,1,1
Sydney,Apartment,129.0,3,Entire home/apt,0,151.28567,-33.75922,8,8
Sydney,Apartment,94.0,2,Entire home/apt,0,151.00892,-33.81722,0,0
Sydney,Apartment,999.0,2,Private room,Beaconsfield,151.19946,-33.914,0,0
Sydney,House,43.0,2,Private room,Padstow,151.03201,-33.95576,45,45
Sydney,Apartment,168.0,4,Entire home/apt,Central Business District,151.21095,-33.90617,35,35
Sydney,Apartment,60.0,1,Private room,0,151.25427,-33.91163,0,0
Sydney,Apartment,115.0,2,Entire home/apt,Randwick,151.24847,-33.90849,9,9
Sydney,Apartment,90.0,2,Entire home/apt,Elizabeth Bay/Rushcutters Bay,151.22752,-33.87478,6,6
Sydney,Apartment,195.0,4,Entire home/apt,Surry Hills,151.20129,-33.88749,73,73
Sydney,Apartment,550.0,2,Entire home/apt,Bronte,151.25921,-33.90432,0,0
Sydney,House,105.0,2,Entire home/apt,0,151.31135,-33.66131,77,77
Sydney,Townhouse,50.0,1,Private room,0,151.1859,-33.90239,0,0
Sydney,Apartment,129.0,2,Entire home/apt,Surry Hills,151.214,-33.87941,72,72
Sydney,Apartment,151.0,3,Entire home/apt,Manly,151.28619,-33.79257,4,4
Sydney,Apartment,70.0,2,Private room,Waterloo,151.21444,-33.89914,15,15
Sydney,Apartment,129.0,4,Entire home/apt,Mosman,151.23467,-33.83608,39,39
Sydney,House,419.0,8,Entire home/apt,Coogee,151.21926,-33.87866,149,149
Sydney,Apartment,80.0,2,Private room,0,151.2754,-33.7574,0,0
Sydney,Apartment,290.0,4,Entire home/apt,0,151.26842,-33.89923,41,41
Sydney,House,328.0,8,Entire home/apt,Coogee,151.25182,-33.94927,5,5
Sydney,Apartment,60.0,2,Entire home/apt,Marrickville,151.14664,-33.91329,1,1
Sydney,House,590.0,6,Entire home/apt,Balgowlah,151.25322,-33.78975,3,3
Sydney,Apartment,751.0,2,Entire home/apt,Potts Point,151.22603,-33.86963,4,4
Sydney,Apartment,119.0,2,Entire home/apt,Neutral Bay,151.21297,-33.8364,2,2
Sydney,Apartment,250.0,6,Entire home/apt,Central Business District,151.20154,-33.8295,28,28
Sydney,Apartment,499.0,9,Entire home/apt,Bondi,151.26689,-33.89372,2,2
Sydney,Cabin,80.0,4,Shared room,0,150.99625,-33.79092,2,2
Sydney,Apartment,119.0,2,Private room,0,151.24984,-33.89084,0,0
Sydney,House,70.0,1,Private room,Darlinghurst,151.21536,-33.87614,20,20
Sydney,House,181.0,16,Entire home/apt,0,150.8797,-33.98757,55,55
Sydney,House,299.0,6,Entire home/apt,Sans Souci,151.13593,-33.99682,3,3
Sydney,Apartment,300.0,6,Entire home/apt,Manly,151.28683,-33.78675,1,1
Sydney,House,48.0,1,Private room,Erskineville,151.186,-33.90095,0,0
Sydney,House,355.0,11,Entire home/apt,0,151.2639,-33.89884,36,36
Sydney,Apartment,247.0,10,Entire home/apt,Ultimo,151.20178,-33.88306,76,76
Sydney,Apartment,218.0,6,Entire home/apt,Surry Hills,151.2101,-33.88173,85,85
Sydney,Apartment,139.0,2,Entire home/apt,Breakfast Point/Cabarita,151.07904,-33.82766,4,4
Sydney,Apartment,118.0,2,Private room,Central Business District,151.20309,-33.87345,3,3
Sydney,Apartment,235.0,6,Entire home/apt,Central Business District,151.20903,-33.8644,161,161
Sydney,House,50.0,1,Private room,0,151.19701,-33.88925,3,3
Sydney,Apartment,181.0,2,Entire home/apt,Haymarket,151.20649,-33.88406,82,82
Sydney,Guest suite,119.0,2,Entire home/apt,0,151.26535,-33.90039,54,54
Sydney,Apartment,135.0,4,Entire home/apt,Ultimo,151.19665,-33.88181,65,65
Sydney,Apartment,181.0,6,Entire home/apt,Haymarket,151.20742,-33.87951,92,92
Sydney,Apartment,60.0,2,Private room,0,151.29774,-33.71797,0,0
Sydney,House,45.0,1,Private room,0,150.98024,-33.84736,12,12
Sydney,Apartment,151.0,4,Entire home/apt,Haymarket,151.20899,-33.87929,62,62
Sydney,Guest suite,118.0,3,Entire home/apt,0,151.29737,-33.75839,7,7
Sydney,Condominium,296.0,7,Entire home/apt,Bellevue Hill,151.25416,-33.87239,9,9
Sydney,House,499.0,7,Entire home/apt,Mosman,151.28537,-33.79054,0,0
Sydney,Apartment,171.0,3,Entire home/apt,Newtown/Enmore,151.19355,-33.86632,24,24
Sydney,Townhouse,145.0,4,Entire home/apt,Erskineville,151.18805,-33.89864,13,13
Sydney,Apartment,181.0,5,Entire home/apt,0,151.24671,-33.90454,3,3
Sydney,Townhouse,75.0,2,Private room,0,151.07197,-33.84395,0,0
Sydney,Apartment,60.0,1,Private room,Surry Hills,151.21005,-33.88883,2,2
Sydney,House,107.0,2,Private room,Annandale/Leichhardt,151.17142,-33.8844,4,4
Sydney,Guest suite,171.0,3,Entire home/apt,Campsie,151.10888,-33.91235,2,2
Sydney,Apartment,100.0,2,Private room,Artarmon,151.18731,-33.81257,11,11
Sydney,Apartment,90.0,2,Private room,Fairlight,151.27924,-33.79599,57,57
Sydney,Apartment,250.0,8,Entire home/apt,Zetland,151.21087,-33.90603,57,57
Sydney,Apartment,139.0,2,Entire home/apt,Darlinghurst,151.2724,-33.89243,49,49
Sydney,House,340.0,15,Entire home/apt,Maroubra,151.2557,-33.9455,174,174
Sydney,Apartment,139.0,2,Entire home/apt,0,151.28347,-33.89228,1,1
Sydney,Townhouse,45.0,1,Private room,Summer Hill,151.15874,-33.91262,25,25
Sydney,House,849.0,9,Entire home/apt,Avalon,151.31235,-33.63588,8,8
Sydney,Villa,33.0,1,Private room,0,151.0034,-33.72709,1,1
Sydney,Apartment,87.0,2,Private room,Mosman,151.24256,-33.81529,0,0
Sydney,Apartment,189.0,3,Entire home/apt,Bondi Beach,151.27321,-33.89372,43,43
Sydney,Townhouse,60.0,1,Shared room,0,151.12352,-33.93258,0,0
Sydney,Hostel,40.0,1,Private room,Surry Hills,151.21,-33.87893,1,1
Sydney,Apartment,119.0,4,Entire home/apt,0,151.21345,-33.90017,2,2
Sydney,Apartment,161.0,2,Entire home/apt,0,151.18159,-33.78727,1,1
Sydney,Apartment,101.0,4,Entire home/apt,0,151.12125,-33.6674,54,54
Sydney,House,60.0,2,Private room,0,151.0716,-33.78411,2,2
Sydney,Apartment,119.0,2,Entire home/apt,Surry Hills,151.21718,-33.88653,73,73
Sydney,House,343.0,4,Entire home/apt,Central Business District,151.2698,-33.89855,1,1
Sydney,Guesthouse,139.0,2,Entire home/apt,0,151.20798,-33.89819,50,50
Sydney,House,179.0,6,Entire home/apt,Bondi Beach,151.26674,-33.88897,16,16
Sydney,Guest suite,230.0,3,Entire home/apt,Vaucluse/Watsons Bay,151.2792,-33.84018,47,47
Sydney,Apartment,70.0,3,Private room,Strathfield,151.0915,-33.86595,3,3
Sydney,House,95.0,3,Private room,0,151.28331,-33.76099,24,24
Sydney,Apartment,60.0,2,Private room,Wolli Creek,151.14975,-33.93548,35,35
Sydney,House,1100.0,8,Entire home/apt,0,151.28634,-33.76776,2,2
Sydney,House,100.0,2,Private room,North Bondi,151.26978,-33.88233,2,2
Sydney,House,1321.0,10,Entire home/apt,Abbotsford,151.27716,-33.85372,0,0
Sydney,Villa,2356.0,8,Entire home/apt,0,151.3216,-33.66479,0,0
Sydney,Serviced apartment,210.0,2,Entire home/apt,Central Business District,151.20425,-33.86297,46,46
Sydney,House,95.0,5,Entire home/apt,0,150.65194,-33.71722,0,0
Sydney,House,800.0,4,Entire home/apt,0,151.28069,-33.86307,0,0
Sydney,Apartment,109.0,4,Entire home/apt,Maroubra,151.25741,-33.94568,1,1
Sydney,Apartment,300.0,2,Private room,0,151.27776,-33.88856,0,0
Sydney,Apartment,119.0,3,Entire home/apt,Bondi,151.26131,-33.89634,2,2
Sydney,Apartment,70.0,1,Shared room,North Bondi,151.27945,-33.88432,0,0
Sydney,House,63.0,2,Private room,0,151.21344,-33.88457,0,0
Sydney,House,63.0,2,Private room,North Sydney,151.20538,-33.83904,4,4
Sydney,Apartment,850.0,4,Entire home/apt,Darlinghurst,151.33219,-33.60514,1,1
Sydney,Apartment,129.0,4,Entire home/apt,LB of Hammersmith & Fulham,151.27351,-33.88922,0,0
Sydney,Apartment,419.0,6,Entire home/apt,North Bondi,151.25625,-33.91676,24,24
Sydney,Apartment,200.0,4,Entire home/apt,Chatswood,151.20138,-33.82616,1,1
Sydney,Guest suite,109.0,2,Entire home/apt,0,151.15151,-33.88792,157,157
Sydney,Apartment,178.0,4,Entire home/apt,Darlinghurst,151.21446,-33.87698,54,54
Sydney,Apartment,200.0,2,Entire home/apt,Potts Point,151.22437,-33.87561,2,2
Sydney,Apartment,119.0,4,Entire home/apt,Rosebery,151.20894,-33.91327,116,116
Sydney,Guest suite,65.0,2,Private room,0,151.00488,-33.73838,17,17
Sydney,Apartment,200.0,4,Entire home/apt,0,151.23584,-33.87581,3,3
Sydney,House,600.0,8,Entire home/apt,0,151.31783,-33.64421,2,2
Sydney,Apartment,500.0,6,Entire home/apt,Surry Hills,151.21345,-33.8844,0,0
