city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Maui,Townhouse,230.0,6,Entire home/apt,Kaanapali,-156.68832,20.95134,27,27
Maui,House,95.0,2,Private room,Paia,-156.37272,20.90555,192,192
Oahu,Guest suite,290.0,2,Entire home/apt,Island of Hawaiʻi,-157.73049,21.38546,0,0
New York,Apartment,50.0,2,Private room,Crown Heights,-73.93134,40.66838,28,28
New York,Apartment,110.0,2,Private room,Harlem,-73.94315,40.81749,120,120
New York,Apartment,80.0,2,Private room,0,-73.93585,40.85425,7,7
New York,Apartment,200.0,2,Entire home/apt,Williamsburg,-73.95246,40.71749,8,8
New York,House,79.0,4,Private room,Bedford Park,-73.8951,40.86914,63,63
The Big Island,House,1100.0,8,Entire home/apt,0,-155.81746,19.997,1,1
New York,Apartment,100.0,2,Entire home/apt,Upper West Side,-73.97347,40.79449,0,0
New York,Apartment,69.0,2,Private room,Hamilton Heights,-73.95031,40.82184,141,141
New York,Apartment,98.0,1,Private room,Lower East Side,-73.99229,40.71916,68,68
Kauai,Condominium,169.0,4,Entire home/apt,Kauaʻi,-159.31981,22.0625,20,20
The Big Island,Cottage,500.0,6,Entire home/apt,Kailua/Kona,-155.97896,19.61006,22,22
The Big Island,House,194.0,4,Entire home/apt,Kailua/Kona,-155.96845,19.58556,55,55
New York,Apartment,70.0,3,Private room,Washington Heights,-73.93299,40.84862,36,36
Oahu,House,1500.0,14,Entire home/apt,Kuliouou/Kalani Iki,-157.78819,21.26749,0,0
New York,Apartment,120.0,2,Private room,Chelsea,-74.0034,40.74383,0,0
Oahu,Apartment,100.0,2,Entire home/apt,Ko'olauloa,-157.99358,21.69889,67,67
New York,Condominium,75.0,2,Private room,0,-73.94214,40.82098,3,3
New York,Apartment,149.0,3,Entire home/apt,Williamsburg,-73.94541,40.70628,37,37
The Big Island,Farm stay,74.0,2,Private room,Kailua/Kona,-155.88717,19.441,90,90
Maui,Condominium,320.0,4,Entire home/apt,Kihei/Wailea,-156.43391,20.69263,0,0
New York,Apartment,250.0,7,Entire home/apt,Greenpoint,-73.95987,40.73292,0,0
New York,Apartment,50.0,2,Private room,0,-73.92778,40.82415,46,46
New York,Apartment,199.0,4,Entire home/apt,0,-73.96171,40.71459,41,41
Maui,Condominium,220.0,6,Entire home/apt,Lahaina,-156.67428,20.8751,62,62
New York,Apartment,150.0,2,Private room,Williamsburg,-73.95976,40.71258,32,32
New York,Apartment,210.0,4,Entire home/apt,West Village,-74.00095,40.73282,83,83
New York,Apartment,150.0,2,Entire home/apt,West Village,-74.00328,40.7338,40,40
New York,Townhouse,179.0,4,Entire home/apt,Bedford-Stuyvesant,-73.94403,40.68493,59,59
Oahu,Guesthouse,149.0,6,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.81679,21.28486,35,35
Oahu,Condominium,169.0,6,Entire home/apt,Waikiki,-157.82797,21.28164,35,35
New York,Apartment,130.0,10,Entire home/apt,Bedford-Stuyvesant,-73.95325,40.68471,219,219
New York,Apartment,225.0,4,Entire home/apt,Upper West Side,-73.98154,40.77547,10,10
New York,House,73.0,2,Private room,Ridgewood,-73.91322,40.70538,0,0
The Big Island,Guesthouse,74.0,2,Entire home/apt,Island of Hawaiʻi,-154.97853,19.58194,196,196
Kauai,Condominium,402.0,4,Entire home/apt,0,-159.45774,21.87576,1,1
New York,Apartment,99.0,2,Entire home/apt,Williamsburg,-73.94861,40.71084,183,183
New York,House,139.0,1,Private room,West Village,-74.00302,40.73089,189,189
Maui,House,88.0,2,Private room,Paia,-156.37856,20.91356,159,159
New York,Apartment,226.0,2,Entire home/apt,Greenwich Village,-74.00095,40.72866,25,25
Oahu,House,39.0,1,Private room,Ewa,-158.01538,21.31488,7,7
New York,Apartment,85.0,3,Private room,Harlem,-73.94221,40.81488,3,3
New York,Apartment,200.0,2,Entire home/apt,Alphabet City,-73.97963,40.7235,3,3
Maui,Condominium,692.0,8,Entire home/apt,Kaanapali,-156.68821,20.94855,9,9
Kauai,Condominium,215.0,6,Entire home/apt,0,-159.49025,22.22382,4,4
New York,Apartment,200.0,2,Private room,Chelsea,-73.99179,40.74512,8,8
The Big Island,Cabin,92.0,4,Private room,Island of Hawaiʻi,-154.91389,19.43352,5,5
The Big Island,House,100.0,4,Entire home/apt,Island of Hawaiʻi,-154.96857,19.5645,51,51
New York,Condominium,70.0,2,Private room,Morris Park,-73.85418,40.84906,11,11
Oahu,House,69.0,4,Private room,Kahalu'u,-157.83791,21.44059,62,62
Maui,Apartment,140.0,2,Entire home/apt,Kaanapali,-156.69191,20.93499,4,4
Kauai,Resort,350.0,6,Private room,Midtown East,-159.48597,22.21678,0,0
Maui,Apartment,174.0,2,Entire home/apt,Kihei/Wailea,-156.43514,20.68934,9,9
Oahu,Guesthouse,120.0,3,Entire home/apt,Liliha/Kapalama,-157.85729,21.33344,85,85
Kauai,Condominium,436.0,4,Entire home/apt,0,-159.45807,21.87561,1,1
Oahu,Apartment,58.0,2,Private room,Waikiki,-157.82323,21.27904,125,125
Oahu,Apartment,125.0,4,Entire home/apt,Waikiki,-157.84062,21.28676,7,7
New York,Apartment,120.0,5,Entire home/apt,Lower East Side,-73.99177,40.7189,169,169
New York,Apartment,59.0,2,Private room,Greenpoint,-73.94368,40.72556,53,53
New York,Apartment,79.0,2,Entire home/apt,0,-73.99516,40.66477,29,29
New York,Apartment,185.0,4,Entire home/apt,Boerum Hill,-73.98671,40.68361,8,8
The Big Island,Bed and breakfast,179.0,4,Private room,Island of Hawaiʻi,-155.2315,19.42714,2,2
New York,Apartment,85.0,1,Private room,Midtown East,-73.98128,40.75263,48,48
New York,House,30.0,2,Private room,0,-73.86017,40.7265,99,99
Maui,Condominium,125.0,3,Entire home/apt,0,-156.66475,20.99009,60,60
Oahu,Apartment,120.0,2,Entire home/apt,Downtown,-157.80832,21.26924,10,10
New York,Apartment,53.0,4,Private room,Flatbush,-73.95848,40.65221,0,0
Oahu,Apartment,120.0,4,Entire home/apt,Waikiki,-157.82668,21.28129,36,36
Oahu,Condominium,69.0,2,Entire home/apt,Waianae Coast,-158.20228,21.45516,27,27
New York,Apartment,85.0,2,Private room,East Village,-73.98234,40.73109,180,180
New York,Apartment,80.0,1,Private room,Downtown,-74.00602,40.72871,14,14
New York,Apartment,100.0,3,Entire home/apt,Chinatown,-73.99703,40.71976,5,5
New York,Guest suite,90.0,4,Entire home/apt,Woodside,-73.78707,40.74227,22,22
New York,Apartment,103.0,2,Private room,Chelsea,-74.00139,40.74462,61,61
New York,Apartment,285.0,5,Entire home/apt,Alphabet City,-73.9855,40.72254,66,66
New York,Apartment,95.0,2,Private room,Upper East Side,-73.95965,40.76875,2,2
New York,Loft,70.0,1,Private room,Bushwick,-73.92351,40.69652,147,147
New York,Apartment,439.0,7,Entire home/apt,Upper West Side,-73.96683,40.79086,67,67
New York,Townhouse,49.0,8,Private room,Gravesend,-73.97382,40.60877,18,18
New York,Guesthouse,58.0,2,Private room,Harlem,-73.95151,40.80754,62,62
New York,Apartment,175.0,2,Entire home/apt,Alphabet City,-73.98159,40.72713,32,32
New York,House,35.0,2,Private room,The Rockaways,-73.76032,40.59745,57,57
The Big Island,Guesthouse,59.0,4,Entire home/apt,Island of Hawaiʻi,-154.93676,19.58918,36,36
Maui,Condominium,442.0,4,Entire home/apt,Kihei/Wailea,-156.44235,20.70952,0,0
New York,Apartment,150.0,2,Entire home/apt,Astoria,-73.9314,40.76752,10,10
New York,Apartment,75.0,1,Private room,Upper West Side,-73.96765,40.79917,19,19
New York,Apartment,75.0,2,Entire home/apt,Williamsburg,-73.93725,40.72214,137,137
New York,Apartment,555.0,4,Entire home/apt,Chelsea,-73.99729,40.74188,100,100
The Big Island,House,60.0,2,Private room,Hilo,-155.09196,19.7832,102,102
New York,Apartment,99.0,3,Entire home/apt,Astoria,-73.91581,40.75748,57,57
New York,House,160.0,6,Entire home/apt,Bedford-Stuyvesant,-73.92662,40.68445,45,45
New York,Apartment,39.0,2,Private room,Bedford-Stuyvesant,-73.93722,40.68119,2,2
New York,Apartment,125.0,4,Entire home/apt,Crown Heights,-73.95028,40.66503,2,2
New York,Apartment,95.0,2,Entire home/apt,Gowanus,-73.98976,40.67873,3,3
Oahu,Villa,85.0,2,Private room,0,-157.74346,21.28435,95,95
New York,House,50.0,3,Private room,The Rockaways,-73.77373,40.5938,62,62
Maui,Bungalow,469.0,4,Entire home/apt,North Kohala,-155.87199,20.23256,2,2
Oahu,Hostel,45.0,1,Private room,Ala Moana/Kakaako,-157.83889,21.29776,71,71
New York,Apartment,90.0,3,Entire home/apt,Crown Heights,-73.94071,40.67438,8,8
New York,Apartment,100.0,1,Private room,Bedford-Stuyvesant,-73.92628,40.68171,0,0
Oahu,Boutique hotel,166.0,2,Private room,North Shore,-158.04346,21.6681,1,1
The Big Island,Apartment,80.0,2,Private room,Kailua/Kona,-155.97974,19.61383,33,33
Maui,Condominium,269.0,6,Entire home/apt,0,-156.6836,20.96104,1,1
New York,Apartment,53.0,2,Private room,Harlem,-73.94754,40.80213,62,62
Maui,Cabin,60.0,2,Entire home/apt,North Kohala,-155.83491,20.24861,54,54
Maui,Condominium,200.0,6,Entire home/apt,Kihei/Wailea,-156.43694,20.68948,12,12
Maui,Cottage,175.0,2,Entire home/apt,Makawao,-156.31183,20.86967,257,257
Maui,Apartment,99.0,3,Entire home/apt,Napili/Honokowai,-156.66917,20.98857,38,38
Oahu,Apartment,110.0,4,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.8141,21.27482,67,67
New York,Apartment,89.0,3,Entire home/apt,Inwood,-73.92126,40.86883,48,48
Oahu,House,417.0,8,Entire home/apt,Liliha/Kapalama,-157.79182,21.25936,21,21
New York,Apartment,110.0,3,Entire home/apt,Coney Island,-73.98605,40.57609,43,43
New York,Apartment,100.0,2,Private room,Alphabet City,-73.98286,40.72177,8,8
The Big Island,Guest suite,110.0,4,Entire home/apt,Island of Hawaiʻi,-154.97636,19.57658,61,61
New York,Townhouse,48.0,1,Private room,East Elmhurst,-73.87238,40.7638,379,379
The Big Island,Guest suite,68.0,2,Entire home/apt,Kailua/Kona,-155.9655,19.60476,31,31
New York,Apartment,150.0,1,Private room,Upper East Side,-73.95149,40.78071,3,3
New York,Apartment,200.0,6,Entire home/apt,Harlem,-73.94647,40.80803,56,56
Oahu,Bungalow,95.0,4,Private room,North Shore,-158.12406,21.58216,123,123
Maui,Condominium,260.0,4,Entire home/apt,Lahaina,-156.68808,20.95145,23,23
New York,Apartment,140.0,4,Private room,Harlem,-73.95487,40.80142,45,45
Maui,Villa,380.0,6,Entire home/apt,0,-156.6585,21.00118,5,5
New York,Apartment,75.0,1,Private room,Park Slope,-73.98141,40.67213,0,0
Oahu,Condominium,113.0,4,Entire home/apt,Waikiki,-157.82255,21.27708,1,1
New York,Apartment,350.0,6,Entire home/apt,Hell's Kitchen,-73.9886,40.76438,77,77
Maui,Condominium,377.0,4,Entire home/apt,0,-156.68747,20.95283,7,7
New York,Apartment,110.0,2,Entire home/apt,Harlem,-73.94647,40.80355,2,2
New York,Apartment,45.0,2,Private room,Flatbush,-73.96655,40.64709,40,40
Oahu,Condominium,148.0,3,Entire home/apt,Waikiki,-157.82792,21.28065,59,59
New York,Apartment,197.0,4,Entire home/apt,Forest Hills,-73.84944,40.72571,24,24
New York,Apartment,54.0,2,Private room,Bushwick,-73.9292,40.70341,3,3
New York,Apartment,38.0,2,Private room,Tremont,-73.89299,40.84647,27,27
New York,Apartment,150.0,3,Entire home/apt,East Harlem,-73.93606,40.8136,38,38
New York,House,53.0,2,Private room,University Heights,-73.91391,40.85487,47,47
The Big Island,House,110.0,3,Private room,North Kohala,-155.79756,20.22656,25,25
Oahu,Apartment,96.0,4,Entire home/apt,Kaneohe,-157.79928,21.41246,70,70
Oahu,House,595.0,8,Private room,Kailua,-157.71179,21.38483,2,2
New York,Apartment,315.0,6,Entire home/apt,Williamsburg,-73.96311,40.71047,100,100
New York,Apartment,195.0,3,Entire home/apt,Midtown,-73.98163,40.74452,14,14
New York,Apartment,120.0,2,Private room,Williamsburg,-73.94001,40.7097,3,3
Oahu,Guesthouse,299.0,6,Entire home/apt,Kuliouou/Kalani Iki,-157.75874,21.28212,60,60
New York,Apartment,30.0,1,Private room,0,-73.91599,40.69055,0,0
The Big Island,House,343.0,14,Entire home/apt,Kailua/Kona,-155.9684,19.61198,2,2
New York,Guesthouse,95.0,2,Entire home/apt,Throgs Neck,-73.82511,40.83051,232,232
The Big Island,Townhouse,159.0,5,Entire home/apt,0,-155.96569,19.57224,38,38
New York,Apartment,60.0,1,Private room,East Village,-73.98365,40.73051,4,4
New York,House,110.0,6,Entire home/apt,Ozone Park,-73.85568,40.67488,65,65
New York,Townhouse,32.0,2,Private room,Canarsie,-73.89501,40.64674,78,78
Oahu,Condominium,551.0,6,Entire home/apt,Waikiki,-157.8236,21.27477,9,9
New York,Apartment,51.0,2,Private room,Harlem,-73.93563,40.81711,20,20
Oahu,Bungalow,180.0,4,Entire home/apt,Kaimuki,-157.78795,21.29712,102,102
New York,Apartment,399.0,5,Entire home/apt,0,-73.97062,40.75463,33,33
New York,Apartment,72.0,1,Private room,0,-73.9618,40.76387,41,41
Oahu,Apartment,80.0,2,Entire home/apt,Waikiki,-157.82339,21.277,110,110
New York,Townhouse,41.0,1,Private room,Borough Park,-73.98209,40.63993,90,90
New York,Apartment,100.0,2,Private room,0,-73.93154,40.75844,13,13
The Big Island,Barn,135.0,4,Entire home/apt,Kailua/Kona,-155.95926,19.56773,19,19
Oahu,Townhouse,85.0,2,Private room,Makakilo/Kapolei/Honokai Hale,-158.07366,21.32452,91,91
New York,Apartment,160.0,1,Private room,Hell's Kitchen,-73.99181,40.7709,41,41
New York,Apartment,250.0,4,Entire home/apt,Williamsburg,-73.96253,40.71876,1,1
New York,Apartment,80.0,1,Private room,Lower East Side,-73.98986,40.7193,1,1
New York,House,50.0,1,Private room,Richmond Hill,-73.8252,40.69502,106,106
New York,Apartment,149.0,2,Entire home/apt,Chelsea,-74.00559,40.74619,1,1
Kauai,Condominium,100.0,2,Entire home/apt,Kauaʻi,-159.47602,22.22189,50,50
New York,Apartment,60.0,6,Entire home/apt,Bedford-Stuyvesant,-73.93997,40.6861,125,125
New York,Apartment,325.0,6,Entire home/apt,West Village,-74.00258,40.73605,37,37
The Big Island,Guest suite,155.0,2,Entire home/apt,Hamakua Coast,-155.58451,20.11881,50,50
Oahu,Apartment,316.0,2,Entire home/apt,0,-157.83967,21.29116,2,2
New York,Apartment,170.0,3,Entire home/apt,Upper East Side,-73.95811,40.77352,58,58
New York,Apartment,40.0,1,Private room,Financial District,-74.0072,40.70602,0,0
Maui,Condominium,256.0,4,Entire home/apt,0,-156.45645,20.75522,0,0
The Big Island,Condominium,500.0,9,Entire home/apt,Palo Alto,-155.88843,19.91954,6,6
The Big Island,Hut,68.0,3,Private room,Hilo,-155.10658,19.86094,4,4
New York,Apartment,94.0,1,Private room,Lower East Side,-73.98794,40.7114,93,93
Kauai,Condominium,129.0,2,Entire home/apt,Kauaʻi,-159.32473,22.05532,20,20
Maui,Condominium,239.0,2,Entire home/apt,0,-156.44543,20.71513,2,2
Oahu,House,280.0,8,Entire home/apt,Waipahu,-158.02927,21.40389,11,11
Oahu,House,120.0,4,Entire home/apt,Kailua,-157.74895,21.41743,54,54
Oahu,Condominium,95.0,2,Entire home/apt,0,-157.82722,21.28223,1,1
Maui,Apartment,194.0,6,Entire home/apt,Kihei/Wailea,-156.44795,20.72371,102,102
Oahu,House,168.0,6,Entire home/apt,0,-158.16608,21.40539,122,122
New York,Apartment,196.0,4,Entire home/apt,Greenwich Village,-74.00122,40.73,11,11
Maui,Apartment,179.0,2,Entire home/apt,Kihei/Wailea,-156.44825,20.72605,87,87
New York,Apartment,100.0,3,Entire home/apt,City Island,-73.78762,40.85258,84,84
New York,Apartment,100.0,3,Entire home/apt,Crown Heights,-73.95103,40.66589,6,6
Maui,Condominium,135.0,4,Private room,0,-156.45589,20.74791,30,30
Maui,Condominium,343.0,4,Entire home/apt,Kihei/Wailea,-156.50841,20.79575,0,0
New York,Apartment,115.0,1,Entire home/apt,Upper East Side,-73.94789,40.77286,0,0
New York,Apartment,99.0,3,Entire home/apt,0,-73.96949,40.75094,94,94
New York,Apartment,80.0,2,Entire home/apt,0,-73.93822,40.84102,28,28
New York,Apartment,99.0,12,Entire home/apt,Flatbush,-73.95085,40.64377,43,43
New York,Apartment,169.0,3,Entire home/apt,Midtown East,-73.96798,40.75568,5,5
New York,Apartment,60.0,6,Entire home/apt,Jamaica,-73.72838,40.65766,38,38
New York,Apartment,77.0,2,Private room,Hamilton Heights,-73.94297,40.82555,28,28
New York,Apartment,86.0,2,Private room,East Harlem,-73.94495,40.78813,34,34
New York,Townhouse,500.0,3,Entire home/apt,0,-74.00263,40.74637,1,1
New York,Condominium,100.0,2,Private room,Williamsburg,-73.94003,40.71636,40,40
New York,Apartment,148.0,2,Private room,Hell's Kitchen,-73.995,40.76243,37,37
New York,Apartment,70.0,2,Private room,Astoria,-73.93502,40.76652,84,84
Maui,House,228.0,4,Entire home/apt,0,-156.45763,20.7468,0,0
New York,House,34.0,1,Private room,Concord,-74.0888,40.60609,22,22
Oahu,Condominium,120.0,3,Entire home/apt,Waikiki,-157.83856,21.28751,51,51
Oahu,House,59.0,2,Private room,Nuuanu/Punchbowl,-157.84189,21.32348,34,34
New York,Hostel,157.0,1,Private room,Lower East Side,-73.98174,40.71043,0,0
Maui,Condominium,189.0,4,Entire home/apt,Kaanapali,-156.68452,20.959,14,14
Maui,Condominium,210.0,4,Entire home/apt,Kihei/Wailea,-156.43508,20.69087,2,2
Oahu,House,395.0,16,Entire home/apt,Ko'olauloa,-157.90511,21.60645,37,37
New York,Apartment,170.0,4,Entire home/apt,Greenpoint,-73.95604,40.73599,7,7
New York,Apartment,130.0,4,Entire home/apt,0,-73.95709,40.58745,37,37
Oahu,Apartment,50.0,2,Private room,Diamond Head/Kapahulu/St. Louis Heights,-157.81241,21.27564,35,35
Oahu,Guest suite,150.0,2,Entire home/apt,0,-157.73316,21.3653,31,31
New York,Apartment,115.0,2,Private room,Harlem,-73.95275,40.80832,71,71
Oahu,House,60.0,6,Entire home/apt,Kaneohe,-157.78858,21.41175,69,69
Maui,Apartment,225.0,4,Entire home/apt,Napili/Honokowai,-156.67726,20.9753,56,56
Maui,Condominium,125.0,4,Entire home/apt,0,-156.676,20.87562,5,5
New York,Apartment,72.0,6,Entire home/apt,Claremont,-73.9104,40.83507,2,2
New York,Apartment,125.0,2,Private room,Alphabet City,-73.98089,40.72304,63,63
New York,Apartment,85.0,2,Entire home/apt,0,-74.02826,40.63836,33,33
New York,Apartment,70.0,1,Private room,Williamsburg,-73.96161,40.71078,33,33
Kauai,Resort,495.0,8,Entire home/apt,Kauaʻi,-159.45594,21.87381,0,0
New York,Apartment,80.0,2,Entire home/apt,Hamilton Heights,-73.945,40.82755,0,0
Maui,Apartment,110.0,2,Entire home/apt,Napili/Honokowai,-156.6654,20.98887,78,78
New York,Apartment,44.0,1,Private room,East Harlem,-73.93904,40.80266,2,2
New York,Apartment,120.0,2,Entire home/apt,Hell's Kitchen,-73.99388,40.76152,2,2
New York,Loft,86.0,8,Private room,Williamsburg,-73.96288,40.71534,11,11
Maui,Condominium,180.0,6,Entire home/apt,Kihei/Wailea,-156.44588,20.71496,0,0
Oahu,House,75.0,2,Private room,Waikiki,-157.80702,21.276,23,23
New York,Apartment,40.0,1,Private room,Crown Heights,-73.95877,40.67651,4,4
The Big Island,Resort,321.0,6,Entire home/apt,0,-155.98602,19.62554,3,3
New York,Apartment,50.0,1,Private room,Bushwick,-73.90959,40.69521,0,0
Oahu,Guest suite,80.0,2,Entire home/apt,0,-157.74931,21.42022,100,100
The Big Island,Guest suite,80.0,2,Entire home/apt,Island of Hawaiʻi,-155.67752,20.02624,37,37
New York,Apartment,67.0,2,Private room,Coney Island,-73.9902,40.5743,16,16
Kauai,Condominium,229.0,4,Entire home/apt,0,-159.33724,22.03463,1,1
The Big Island,Guesthouse,65.0,2,Entire home/apt,Kailua/Kona,-155.98335,19.67595,37,37
Maui,Condominium,205.0,2,Entire home/apt,Kaanapali,-156.68808,20.95232,19,19
New York,Apartment,45.0,1,Shared room,0,-73.94226,40.69522,7,7
Oahu,Apartment,360.0,9,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.81437,21.28148,13,13
New York,Apartment,90.0,1,Private room,Battery Park City,-74.01722,40.71035,3,3
New York,Apartment,55.0,2,Private room,Bedford-Stuyvesant,-73.94675,40.68563,37,37
Oahu,Apartment,90.0,2,Entire home/apt,0,-157.83201,21.28585,14,14
New York,Condominium,219.0,6,Entire home/apt,Harlem,-73.94606,40.814,6,6
Maui,Condominium,312.0,4,Entire home/apt,0,-156.66025,21.00239,7,7
Kauai,Apartment,185.0,3,Entire home/apt,Kauaʻi,-159.4495,21.87202,37,37
New York,Apartment,85.0,2,Private room,Bushwick,-73.92211,40.70068,3,3
Oahu,Condominium,203.0,2,Entire home/apt,0,-157.82066,21.27282,1,1
Maui,Condominium,159.0,4,Entire home/apt,Napili/Honokowai,-156.67472,20.87533,44,44
The Big Island,Cottage,148.0,4,Entire home/apt,Island of Hawaiʻi,-155.19072,19.44789,23,23
The Big Island,Condominium,146.0,6,Entire home/apt,Kailua/Kona,-155.99081,19.63641,3,3
New York,House,250.0,2,Private room,0,-73.93975,40.69574,0,0
Kauai,Condominium,145.0,4,Entire home/apt,Kauaʻi,-159.46625,21.88169,53,53
Oahu,Cottage,98.0,2,Entire home/apt,Kailua,-157.74155,21.40607,65,65
New York,Apartment,180.0,2,Entire home/apt,Lower East Side,-73.98702,40.72049,6,6
New York,House,65.0,2,Private room,San Mateo,-73.94662,40.71279,1,1
Oahu,Apartment,119.0,3,Entire home/apt,Ko'olauloa,-157.92798,21.64568,12,12
The Big Island,Cabin,99.0,4,Entire home/apt,Island of Hawaiʻi,-154.99088,19.35237,74,74
The Big Island,Guest suite,65.0,2,Private room,Kailua/Kona,-156.00806,19.72049,97,97
Oahu,Condominium,145.0,4,Entire home/apt,Waikiki,-157.82201,21.27289,12,12
New York,Townhouse,2450.0,7,Entire home/apt,Greenwich Village,-73.99413,40.733,7,7
New York,Apartment,49.0,2,Private room,Bushwick,-73.91362,40.6958,60,60
New York,Apartment,120.0,1,Entire home/apt,0,-73.95734,40.77037,0,0
The Big Island,Condominium,175.0,6,Entire home/apt,0,-155.99363,19.63885,54,54
New York,Condominium,459.0,10,Entire home/apt,0,-73.99697,40.74486,46,46
Oahu,Guest suite,99.0,4,Entire home/apt,0,-157.72991,21.37394,43,43
New York,Apartment,45.0,2,Private room,Jamaica,-73.73432,40.65429,33,33
New York,Apartment,116.0,2,Private room,Williamsburg,-73.94118,40.72056,47,47
New York,Apartment,90.0,3,Entire home/apt,0,-73.89678,40.62944,58,58
New York,Apartment,70.0,2,Private room,East Flatbush,-73.93131,40.67139,11,11
Maui,Condominium,221.0,4,Entire home/apt,Napili/Honokowai,-156.67976,20.9706,23,23
Kauai,Apartment,79.0,2,Entire home/apt,Kauaʻi,-159.47871,22.22043,82,82
New York,Apartment,75.0,2,Private room,Crown Heights,-73.9476,40.67064,2,2
New York,House,150.0,6,Entire home/apt,Dyker Heights,-74.01684,40.62499,50,50
Maui,Condominium,245.0,4,Entire home/apt,Maui,-156.50807,20.79426,40,40
Maui,Condominium,280.0,6,Entire home/apt,Kihei/Wailea,-156.45813,20.76371,6,6
New York,Apartment,132.0,4,Entire home/apt,Chelsea,-73.99686,40.74978,20,20
New York,Loft,70.0,2,Private room,Williamsburg,-73.94482,40.71275,2,2
New York,Apartment,90.0,2,Private room,Chinatown,-73.9909,40.71363,53,53
Oahu,Guesthouse,169.0,4,Entire home/apt,North Shore,-158.03187,21.67999,289,289
New York,Apartment,59.0,2,Private room,Morningside Heights,-73.96031,40.81467,88,88
New York,Apartment,125.0,2,Entire home/apt,Washington Heights,-73.94294,40.83638,3,3
New York,Apartment,93.0,3,Private room,Hamilton Heights,-73.95353,40.81968,131,131
New York,Apartment,125.0,5,Entire home/apt,Bedford-Stuyvesant,-73.94626,40.68922,96,96
New York,Apartment,230.0,2,Entire home/apt,Hell's Kitchen,-73.98324,40.76673,1,1
New York,Townhouse,50.0,2,Private room,Bedford-Stuyvesant,-73.94368,40.68602,1,1
Maui,Condominium,119.0,4,Entire home/apt,0,-156.44528,20.71691,37,37
Maui,Apartment,204.0,3,Private room,Lahaina,-156.67402,20.87291,39,39
Oahu,House,290.0,8,Entire home/apt,Kaimuki,-157.80199,21.28063,13,13
New York,Apartment,320.0,4,Entire home/apt,Williamsburg,-73.96351,40.71587,157,157
Maui,Condominium,405.0,4,Entire home/apt,0,-156.45783,20.7619,1,1
The Big Island,Guesthouse,175.0,2,Entire home/apt,Island of Hawaiʻi,-154.93037,19.3994,11,11
Oahu,Condominium,89.0,4,Entire home/apt,Waikiki,-157.82482,21.27579,43,43
The Big Island,Guesthouse,130.0,6,Entire home/apt,Island of Hawaiʻi,-155.96322,19.67365,72,72
New York,House,190.0,4,Entire home/apt,East Village,-73.98437,40.72671,204,204
New York,Condominium,97.0,3,Entire home/apt,0,-73.82287,40.75856,26,26
Oahu,Cottage,125.0,4,Entire home/apt,Kaimuki,-157.79265,21.28101,20,20
Maui,Condominium,259.0,6,Entire home/apt,Lahaina,-156.67633,20.87506,94,94
New York,Apartment,180.0,3,Entire home/apt,East Village,-73.98152,40.73014,6,6
New York,Apartment,105.0,2,Entire home/apt,Lower East Side,-73.99239,40.71467,12,12
Oahu,Guest suite,270.0,4,Entire home/apt,Kailua,-157.74463,21.41425,62,62
Maui,Apartment,308.0,4,Entire home/apt,Kihei/Wailea,-156.4426,20.71134,34,34
New York,Condominium,146.0,2,Entire home/apt,Alphabet City,-73.97901,40.72229,132,132
New York,Townhouse,160.0,5,Entire home/apt,Flatlands,-73.94071,40.62857,36,36
New York,Apartment,65.0,3,Private room,Williamsburg,-73.9419,40.7023,36,36
New York,Apartment,98.0,2,Entire home/apt,0,-73.94557,40.68717,10,10
New York,Apartment,140.0,2,Entire home/apt,Midtown East,-73.96781,40.75701,0,0
The Big Island,Guest suite,89.0,4,Entire home/apt,Hilo,-155.09374,19.75874,121,121
New York,Apartment,177.0,6,Entire home/apt,Hell's Kitchen,-73.99219,40.76396,15,15
New York,Apartment,149.0,2,Private room,Upper West Side,-73.97348,40.78616,112,112
New York,Apartment,109.0,2,Entire home/apt,Chelsea,-73.99647,40.75003,57,57
New York,Apartment,42.0,1,Private room,Bedford-Stuyvesant,-73.93705,40.69414,61,61
Oahu,Apartment,179.0,6,Entire home/apt,Downtown,-157.86021,21.30823,81,81
New York,Apartment,130.0,2,Entire home/apt,Crown Heights,-73.95831,40.6697,15,15
New York,Apartment,67.0,2,Private room,Harlem,-73.95261,40.81244,4,4
New York,Apartment,90.0,2,Entire home/apt,Williamsburg,-73.94029,40.7077,9,9
New York,Apartment,95.0,2,Private room,0,-73.94092,40.82547,0,0
New York,House,200.0,7,Entire home/apt,Williamsbridge,-73.86347,40.8785,76,76
Oahu,Bed and breakfast,135.0,3,Private room,Kailua,-157.73252,21.3938,42,42
New York,Townhouse,150.0,3,Entire home/apt,Bedford-Stuyvesant,-73.94153,40.68152,32,32
New York,House,145.0,1,Private room,Bushwick,-73.92867,40.70039,0,0
Maui,Condominium,320.0,6,Entire home/apt,Maui,-156.50856,20.79371,69,69
Kauai,Condominium,250.0,4,Entire home/apt,Kauaʻi,-159.47383,21.88115,7,7
Oahu,House,48.0,1,Private room,Kuliouou/Kalani Iki,-157.74931,21.27853,8,8
