city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Istanbul,Boutique hotel,158.0,2,Private room,Karaköy,28.97163,41.02763,14,14
Istanbul,Apartment,142.0,4,Entire home/apt,0,29.02963,40.99558,4,4
Istanbul,Apartment,174.0,4,Private room,0,29.07697,40.98235,1,1
Istanbul,Townhouse,90.0,2,Private room,Fatih,28.94747,41.03157,4,4
Istanbul,Apartment,58.0,1,Private room,Şişli,28.98097,41.05279,3,3
Istanbul,Serviced apartment,179.0,2,Private room,0,28.87481,40.99264,0,0
Istanbul,Apartment,596.0,2,Entire home/apt,Karaköy,28.9771,41.0308,0,0
Istanbul,Villa,801.0,10,Entire home/apt,0,29.04304,41.16868,0,0
Istanbul,Apartment,58.0,4,Private room,Kadıköy,29.03158,41.00278,0,0
Istanbul,Apartment,121.0,4,Entire home/apt,0,28.988,41.06116,48,48
Istanbul,Apartment,121.0,1,Private room,0,29.01307,41.04606,0,0
Istanbul,Apartment,90.0,2,Private room,Şişli,28.98504,41.0512,5,5
Istanbul,Hotel,248.0,2,Shared room,0,28.98354,41.03905,0,0
Istanbul,Loft,179.0,3,Entire home/apt,0,29.03209,40.98724,21,21
Istanbul,Apartment,195.0,6,Entire home/apt,Moda,29.02413,40.9902,13,13
Istanbul,House,158.0,2,Private room,0,28.97529,41.00569,2,2
Istanbul,Apartment,132.0,1,Private room,Şişli,28.99592,41.05783,0,0
Istanbul,Apartment,137.0,2,Private room,0,29.00018,41.04525,0,0
Istanbul,Apartment,264.0,2,Private room,0,28.65739,41.02728,0,0
Istanbul,Apartment,237.0,4,Private room,0,29.00609,41.05056,1,1
Istanbul,Apartment,127.0,3,Entire home/apt,Şişli,28.98594,41.04839,4,4
Istanbul,Apartment,385.0,4,Entire home/apt,0,28.97127,41.00325,14,14
Istanbul,Apartment,79.0,1,Private room,Kadıköy,29.09747,40.96858,3,3
Istanbul,Apartment,295.0,6,Entire home/apt,Kadıköy Merkezi,29.02817,40.99592,19,19
Istanbul,Apartment,74.0,2,Private room,0,28.98432,41.03314,5,5
Istanbul,Casa particular (Cuba),79.0,2,Private room,0,29.02954,40.99568,0,0
Istanbul,Apartment,216.0,4,Entire home/apt,Beşiktaş,29.0174,41.07453,12,12
Istanbul,Apartment,148.0,2,Private room,0,28.95122,41.0401,0,0
Istanbul,Apartment,169.0,4,Entire home/apt,0,29.05401,40.90614,11,11
Istanbul,Hostel,105.0,1,Private room,0,28.98443,41.03517,16,16
Istanbul,Serviced apartment,200.0,4,Private room,0,28.94224,41.07543,0,0
Istanbul,Apartment,279.0,3,Entire home/apt,Cihangir,28.98645,41.03197,7,7
Istanbul,House,158.0,2,Private room,0,28.75665,41.10438,0,0
Istanbul,Loft,174.0,2,Entire home/apt,0,29.14113,41.00089,3,3
Istanbul,Apartment,211.0,4,Entire home/apt,0,28.98695,41.05703,20,20
Istanbul,Apartment,538.0,6,Entire home/apt,0,28.92785,41.0537,0,0
Istanbul,Villa,649.0,4,Shared room,0,28.63679,41.11476,0,0
Istanbul,Villa,406.0,4,Entire home/apt,0,29.00536,41.04464,1,1
Istanbul,Hotel,127.0,16,Private room,0,28.96373,41.00331,2,2
Istanbul,Apartment,269.0,4,Entire home/apt,0,29.14323,41.00527,0,0
Istanbul,Apartment,63.0,1,Private room,0,29.02515,40.98444,6,6
Istanbul,Apartment,163.0,2,Private room,0,28.94558,41.03083,2,2
Istanbul,Apartment,105.0,3,Shared room,0,29.30343,40.86108,1,1
Istanbul,Apartment,248.0,1,Entire home/apt,0,28.93842,41.02905,0,0
Istanbul,Apartment,211.0,4,Entire home/apt,Beşiktaş,28.9976,41.04862,8,8
Istanbul,Hostel,237.0,6,Private room,0,28.98451,41.03356,0,0
Istanbul,Condominium,364.0,4,Entire home/apt,Şişli,29.01395,41.11555,4,4
Istanbul,Serviced apartment,401.0,4,Entire home/apt,0,29.11387,41.00489,1,1
Istanbul,Villa,1055.0,9,Entire home/apt,0,29.37745,40.94534,0,0
Istanbul,Apartment,248.0,4,Entire home/apt,0,29.00214,41.04721,1,1
Istanbul,Apartment,295.0,2,Entire home/apt,0,28.96412,41.04765,1,1
Istanbul,Apartment,4761.0,16,Private room,Sultanahmet,28.96486,41.00548,0,0
Istanbul,Apartment,148.0,2,Private room,0,29.08019,40.991,2,2
Istanbul,House,211.0,3,Entire home/apt,Şişli,29.00444,41.07003,0,0
Istanbul,Apartment,79.0,1,Private room,0,28.93133,41.01403,5,5
Istanbul,Apartment,127.0,2,Private room,0,28.97886,41.05944,0,0
Istanbul,Apartment,100.0,3,Private room,0,29.29863,40.9355,4,4
Istanbul,Apartment,63.0,1,Private room,0,29.13031,41.01428,1,1
Istanbul,Apartment,58.0,2,Private room,0,28.97165,41.03217,1,1
Istanbul,Apartment,1186.0,8,Entire home/apt,Sultanahmet,28.96535,41.0046,0,0
Istanbul,Serviced apartment,95.0,4,Private room,0,28.94008,41.01096,8,8
Istanbul,Apartment,496.0,6,Entire home/apt,Cihangir,28.9869,41.03043,0,0
Istanbul,Condominium,179.0,3,Private room,0,28.83521,40.99458,1,1
Istanbul,Aparthotel,290.0,3,Private room,Sultanahmet,28.97564,41.00206,0,0
Istanbul,Serviced apartment,69.0,1,Private room,0,28.97745,41.03451,8,8
